"","ID","time","PEG-9 (mol/L)","PEG-8 (mol/L)","PEG-7 (mol/L)","PEG-6 (mol/L)","PEG-5 (mol/L)","PEG-4 (mol/L)","PEG-3 (mol/L)","DEG (mol/L)","EG (mol/L)","Acetaldehyde (mol/L)","Acetate (mol/L)","CH4 (mol-gas)"
"335",5,4,0.00713769759440757,0.0024932707717321,0.000755613165980801,0.000313248421048936,0.000142180657750675,6.45291348254127e-05,2.83237042627392e-05,2.00655900028952e-05,0.000283125276536736,0.000211623753949472,0.000177850573371448,155255.926530957
"336",5,5,0.00690333923136237,0.00251394392683044,0.000813979850889399,0.000364113233751253,0.00018003253565936,9.05528787789215e-05,4.4768662031012e-05,4.02650941502775e-05,0.000304787634346394,0.000227039517035951,0.000162396998982498,218400.284223067
"337",5,6,0.00666743518217316,0.00253371150275574,0.000868220439120391,0.000410823821394902,0.000215991745311114,0.0001167567572477,6.2683787105504e-05,6.82094957374742e-05,0.000325474769949548,0.000241367279318375,0.000140941899274837,279524.65524546
"338",5,7,0.00642991316155729,0.00255253149515597,0.000918927775526224,0.000454152951931053,0.000250044024705815,0.000142486372519377,8.1165038962717e-05,0.000103229107316412,0.00034516239731849,0.000254533090731133,0.000124146270729334,336401.129203442
"339",5,8,0.00619071797156092,0.00257035220923872,0.000966567125522306,0.000494660386576415,0.000282291281344626,0.00016741644126402,9.96369456794967e-05,0.000144344164599671,0.000363844189789445,0.000266559121333216,0.000112457481532172,389041.012523058
"340",5,9,0.00594981223512405,0.00258711133470541,0.00101150970534655,0.000532766088146471,0.000312873120744573,0.000191403688054854,0.000117757069688472,0.000190504674007876,0.000381566371765507,0.000277517117767574,0.000103655362572543,437959.211013074
"341",5,10,0.00570717716930965,0.00260273478863386,0.00105405560480269,0.000568794069441102,0.000341934185169741,0.000214403654075481,0.000135334537538327,0.000240719978844164,0.00039841927499136,0.000287498172309839,9.64430198282616e-05,483619.023578253
"342",5,11,0.0054628136473699,0.00261713525575172,0.00109444987405895,0.00060300002632985,0.000369611004380326,0.000236424400019414,0.000152272900277334,0.000294117047360338,0.000414509675139021,0.000296595890124296,9.02783775927728e-05,526397.7205798
"343",5,12,0.00521674372212004,0.00263021035212895,0.00113289405088645,0.000635589489266383,0.000396027353506574,0.000257500804007947,0.000168533008093764,0.000349958024506342,0.000429941683032994,0.000304898042953169,8.49113806858259e-05,566613.146335384
"344",5,13,0.00496901274945486,0.0026418403250629,0.00116955455191709,0.000666730162213189,0.000421293321446967,0.000277680291032423,0.000184109692323992,0.000407636774266392,0.000444808217832463,0.000312482995329739,8.01968439602958e-05,604539.102495641
"345",5,14,0.00471969225082071,0.00265188517934372,0.00120456884320885,0.000696560552503302,0.000445505938510166,0.000297014938018291,0.000199017347977601,0.000466665894295471,0.000459188204314017,0.000319418603901143,7.60351852988565e-05,640414.123358789
"346",5,15,0.00446888367838228,0.00266018108765217,0.00123804999054048,0.000725196150107507,0.000468750384473087,0.000315557162178753,0.000213281092144622,0.00052666042958525,0.000473146218328796,0.000325762286234123,7.23515138241309e-05,674447.756487691
"347",5,16,0.00421672329252203,0.00266653589866862,0.00127008998744081,0.000752733936608601,0.000491101333684815,0.000333357436624771,0.000226931376535979,0.000587321447830295,0.00048673302038904,0.000331561553727444,6.90863559718812e-05,706825.439069591
"348",5,17,0.00396338842846726,0.00267072349733151,0.00130076212345061,0.000779255722277207,0.00051262424321661,0.000350463156002529,0.000240000732841847,0.000648420938409209,0.000499986259861142,0.000336854636456526,6.61907331643815e-05,737712.321040862
"349",5,18,0.0037091055211828,0.00267247669277647,0.00133012255957207,0.000804830637107077,0.000533376506933554,0.000366918151812201,0.000252521834944701,0.000709788588217375,0.000512931001850195,0.000341671003958483,6.3623232432525e-05,767256.262761562
"350",5,19,0.00345416038159601,0.00267147820494968,0.0013582112055824,0.000829516992292868,0.000553408452485431,0.000382762569091547,0.000264526374349723,0.000771300523106547,0.000525579889848925,0.000346031673551759,6.13481145653465e-05,795590.192200273
"351",5,20,0.00319891138215901,0.00266734918321322,0.00138505193328107,0.000853363656539572,0.000572764182053958,0.000398032936966232,0.000276044436933845,0.000832869882821491,0.000537932820151978,0.000349949236061427,5.933400643837e-05,822833.967661705
"352",5,21,0.00294380642600404,0.00265963451243545,0.00141065210199503,0.000876411041876808,0.000591482266823847,0.000412762335185626,0.000287104186865352,0.000894439006008226,0.000549976016065969,0.00035342753974076,5.75529386750801e-05,849095.856146856
"353",5,22,0.00268940485012602,0.00264778394071608,0.00143500130948408,0.000898691757117902,0.000609596307052341,0.000426980599187576,0.000297731736145024,0.00095597297696159,0.000561680373472156,0.000356460969462388,5.59795919701112e-05,874473.707271027
"354",5,23,0.00243640574760607,0.00263112780765646,0.00145806920341995,0.000920230957659756,0.000627135367868504,0.000440714529733184,0.000307951123195725,0.00101745429265205,0.000572998918254376,0.000359033249690207,5.45906674800152e-05,899055.878592411
"355",5,24,0.00218568455369313,0.00260884590837171,0.00147980208381143,0.000941046393438212,0.000644124297170701,0.00045398808666175,0.000317784351904051,0.00107887842844178,0.000583863186402461,0.0003611156992725,5.33643248064158e-05,922921.949323104
"356",5,25,0.00193834001159043,0.00257992792858406,0.00150011787827973,0.000961148128461483,0.00066058392677093,0.000466822553782965,0.000327251459938691,0.00114025010405116,0.000594178340742731,0.000362664899119431,5.2279648099149e-05,946143.244638453
"357",5,26,0.00169575351052158,0.00254312426225373,0.00151889885617095,0.000980537871001198,0.000676531151191187,0.00047923666559812,0.000336370595966041,0.00120158007320179,0.000603816946513106,0.000363619855449035,5.13161152721964e-05,968783.181683035
"358",5,27,0.00145966154062596,0.00249688764180029,0.00153598113205494,0.000999207807561425,0.000691978869705179,0.00049124668768966,0.00034515809197654,0.00126288227987179,0.000612611703898525,0.000363899068271468,5.04530668310117e-05,990897.441757133
"359",5,28,0.00123223803190246,0.0024393105181854,0.00155113955706347,0.00101713876836403,0.00070693576533004,0.000502866441927081,0.000353628520854844,0.00132417124364971,0.000620348420301971,0.000363398675677849,4.9669215070675e-05,1012533.97465681
"360",5,29,0.00101617345160269,0.0023680737368497,0.00156406598375092,0.00103429745649418,0.000721405877957916,0.000514107265466011,0.000361794731604491,0.00138545956388595,0.000626762732394839,0.000361994417940064,4.89423289456906e-05,1033732.8595968
"361",5,30,0.00081471643163494,0.00228044400975528,0.00157433816308894,0.00105063233321515,0.000735387905443143,0.000524977889039071,0.000369667856060864,0.00144675548373381,0.000631548451532282,0.000359552934047848,4.8249413891044e-05,1054526.10021982
"362",5,31,0.000631605990541912,0.00217339610517895,0.00158137594480698,0.0010660675538915,0.000748874133050921,0.000535484215195832,0.000377257282124985,0.00150806055977496,0.000634392155457648,0.000355961344758118,4.75679945811721e-05,1074937.54585873
"363",5,32,0.000470774153556259,0.00204398378859879,0.00158438169855179,0.0010804940850128,0.000761848843403857,0.000545628970020983,0.000384570589624482,0.00156936767497619,0.000635053772813988,0.000351183989267698,4.68793446817187e-05,1094983.32452412
"364",5,33,0.00033568781628792,0.00189009224302726,0.00158226420403191,0.0010937568133037,0.000774285987398636,0.000555411188510503,0.000391613443944936,0.00163065990295452,0.000633500550205826,0.000345339805516313,4.61740358691673e-05,1114673.37416306
"365",5,34,0.00022834057246286,0.00171155762842619,0.00157355068939395,0.00110563610193649,0.000786145784909582,0.000564825463393729,0.000398389432906422,0.0016919109042244,0.000630044389997795,0.0003387510384537,4.54578058406136e-05,1134014.55841354
"366",5,35,0.000148276497843404,0.00151126231439545,0.00155629857721327,0.00111582179614051,0.000797369744109318,0.00057386082182713,0.000404899802568878,0.00175308717814938,0.000625339828957007,0.000331872965393215,4.4751739449301e-05,1153014.92606707
"367",5,36,9.23462040525117e-05,0.00129549533286127,0.00152802180764359,0.00112387680831149,0.000807873304544215,0.000582498985165982,0.000411142993982163,0.00181415128660474,0.000620106736573088,0.000325073710879997,4.40807220648117e-05,1171686.98811021
"368",5,37,5.55641874092938e-05,0.00107320184241326,0.00148564787407498,0.00112918551999471,0.000817534878185614,0.000590711636516728,0.00041711382801943,0.00187506380541337,0.000614685000915477,0.000318405690497222,4.34542743712775e-05,1190047.22143409
"369",5,38,3.25549964329336e-05,0.000854608427280837,0.00142554450359466,0.00113087906708155,0.000826179376314624,0.000598456188737905,0.000422802158898335,0.00193578181540287,0.000608767840747432,0.000311563467217389,4.28545406399729e-05,1208111.22424221
"370",5,39,1.8699610946084e-05,0.000650009864831621,0.00134373506359171,0.00112772643193501,0.000833553130690859,0.000605669338290457,0.000428190794308729,0.00199625350032504,0.000601515194554412,0.0003040446186823,4.22405326014358e-05,1225887.25539608
"371",5,40,1.05836707520119e-05,0.000468873829923105,0.00123655974811062,0.00111798156630247,0.000839285194101112,0.000612257242539123,0.000433252381505333,0.00205641020608437,0.000591932893275471,0.000295389551275839,4.15640504247543e-05,1243371.76392325
"372",5,41,5.92281905400571e-06,0.000318759546697697,0.00110211351306008,0.00109919238452615,0.000842827382171396,0.000618080318386451,0.000437944715991637,0.00211615790959335,0.000579325707034089,0.000285403020622754,4.07891025593084e-05,1260549.07849576
"373",5,42,3.28464682587928e-06,0.000203702434513419,0.000942450294574425,0.00106802331773164,0.000843362749048384,0.000622929316441818,0.000442203492166075,0.00217536954167753,0.000563649000880197,0.000274261361976043,3.99075041756018e-05,1277395.71593405
"374",5,43,1.80780646367911e-06,0.000122791135007182,0.000765505748625978,0.00102023088885549,0.000839670880929825,0.000626487332594174,0.000445930797352188,0.00223387771698894,0.000545456903596566,0.000262348350595245,3.8937618362742e-05,1293887.32935822
"375",5,44,9.88414938103747e-07,7.04851467940105e-05,0.000584882461909867,0.000951054332262942,0.000829941068513209,0.000628269518485477,0.000448976505782341,0.00229146363088987,0.00052526694437778,0.000249850534308584,3.78972319448043e-05,1310002.8941704
"376",5,45,5.37212619783311e-07,3.90053551539339e-05,0.000416783743043765,0.000856418121145747,0.000811540423306776,0.000627528164255226,0.000451107915436633,0.00234783437889462,0.000502899936402695,0.000236545516824555,3.67735173901016e-05,1325721.47722823
"377",5,46,2.90402852060678e-07,2.10459281503598e-05,0.000275441709958519,0.000735333919707067,0.000780805919682425,0.00062310660803869,0.000451960052137737,0.00240258097217224,0.000477637882977713,0.000222077061149143,3.55281265125523e-05,1341014.98573819
"378",5,47,1.56207375863284e-07,1.11663942284114e-05,0.000168889957620376,0.000593107199717563,0.000733098839127863,0.000613228019644405,0.000450954678282357,0.00245510974455774,0.000449005292963391,0.000206343447341572,3.41314686782916e-05,1355845.61253082
"379",5,48,8.36444506336452e-08,5.85863542382548e-06,9.69289127813851e-05,0.000443004690484766,0.000663652524869968,0.000595235472932393,0.000447171277954058,0.00250453278188499,0.000417063085579551,0.000189450465937813,3.25770424125521e-05,1370170.01877807
"380",5,49,4.46064517167869e-08,3.05029234326694e-06,5.28701781170068e-05,0.000303268075907881,0.000569918037684964,0.000565404974750188,0.000439154050544004,0.00254948649965996,0.000381850296723517,0.000171367182834087,3.08563562839959e-05,1383942.40683366
"381",5,50,2.37017734819035e-08,1.57942341903646e-06,2.78602078494552e-05,0.000189818847978006,0.000455395209875397,0.000519214640842306,0.000424665758862999,0.00258782976255646,0.000343083370535992,0.000151940142839713,2.89431074648937e-05,1397111.70342852
"382",5,51,1.25544225477335e-08,8.14504350384724e-07,1.43711239722106e-05,0.00010955884364763,0.000332433567671703,0.000452864910040198,0.000400510648027388,0.00261616835599383,0.000300644716708041,0.00013118034949058,2.68141393376408e-05,1409619.40164117
"383",5,52,6.63238099396154e-09,4.18772510322625e-07,7.32120983765138e-06,5.9372765348004e-05,0.000219314033049768,0.000366771093807371,0.000362849032714275,0.0026291995702714,0.000254872225999334,0.000109296241169136,2.44628362730313e-05,1421402.29707159
"384",5,53,3.49651576698721e-09,2.14840472445757e-07,3.70364316323376e-06,3.08497496722713e-05,0.000131131726605275,0.000269567046104156,0.000308881355350527,0.0026191005042799,0.000206614061124059,8.67484473903108e-05,2.1901734285068e-05,1432396.60046064
"385",5,54,1.84051169489649e-09,1.10058523255353e-07,1.86658525438949e-06,1.56385925023312e-05,7.23081768872127e-05,0.000177316639681577,0.000240480105156175,0.00257581899981599,0.000157718796422652,6.45136865376559e-05,1.91896977192065e-05,1442545.58849685
"386",5,55,9.67874293550677e-10,5.63358507042844e-08,9.39085640193312e-07,7.82546303685462e-06,3.77024607922828e-05,0.000104819555836698,0.000167293125851852,0.00248992106696707,0.000111413602073236,4.41678460634104e-05,1.64625843540724e-05,1451815.32298801
"387",5,56,5.08740358413147e-10,2.88301431343413e-08,4.72225466143394e-07,3.89235692916294e-06,1.90220244815303e-05,5.69300330079853e-05,0.000103354414299821,0.00235850301201298,7.18236399251641e-05,2.75136799029317e-05,1.39283661969239e-05,1460215.01202224
"388",5,57,2.67393132251468e-10,1.47573135830168e-08,2.3753695247487e-07,1.93190974888782e-06,9.4375216515897e-06,2.92520064224617e-05,5.77012659326371e-05,0.00218964929760778,4.21855247760482e-05,1.56515991515453e-05,1.17865198701825e-05,1467808.51747495
"389",5,58,1.40575644835908e-10,7.55799773268416e-09,1.19582292263975e-07,9.58801793796918e-07,4.6485433586412e-06,1.45776586761647e-05,3.00415598634079e-05,0.00199928371732446,2.29137307090314e-05,8.29647785272625e-06,1.01119879273542e-05,1474700.10726551
"390",5,59,7.39360800468441e-11,3.87376277608949e-09,6.02671363010497e-08,4.76319613003998e-07,2.28478484723499e-06,7.16142760874178e-06,1.50311086357174e-05,0.00180328336031371,1.17956946650481e-05,4.2063875959965e-06,8.83734619600135e-06,1481000.49394944
"391",5,60,3.89076052490196e-11,1.98717363619879e-09,3.04114941309074e-08,2.36985317062265e-07,1.12344294606915e-06,3.49969114930725e-06,7.37874296033353e-06,0.00161271308151475,5.8894130880363e-06,2.08369205107749e-06,7.83997090822258e-06,1486800.90324722
"392",5,61,2.04865034423711e-11,1.02033220706853e-09,1.53663384508196e-08,1.18114195589304e-07,5.53301182580772e-07,1.70912745303795e-06,3.59593410685958e-06,0.00143367089111928,2.89796199286455e-06,1.02193383538029e-06,7.01732581345726e-06,1492167.63846159
"393",5,62,1.07936445610459e-11,5.24401725475837e-10,7.77485806047959e-09,5.89771109401536e-08,2.73094404580931e-07,8.35948229188285e-07,1.7501491698823e-06,0.00126888467626657,1.41837054915546e-06,4.99755739588117e-07,6.3058104204211e-06,1497148.0876802
"394",5,63,5.69037546640256e-12,2.69780518550552e-10,3.93920739730284e-09,2.95038268445264e-08,1.35113047328551e-07,4.09883171632512e-07,8.53079690771333e-07,0.00111916347643772,6.93772366357699e-07,2.44534556641926e-07,5.67134140331269e-06,1501777.97749072
"395",5,64,3.00184921307672e-12,1.38926452969008e-10,1.99857210926876e-09,1.47871544090914e-08,6.70098919889953e-08,2.01546452810669e-07,4.16945783679424e-07,0.000984307531385668,3.39894028107996e-07,1.19908077563811e-07,5.09678793405168e-06,1506086.34626158
"396",5,65,1.58457605732162e-12,7.1612605914323e-11,1.0153678795564e-09,7.42494389517113e-09,3.33141946636892e-08,9.93945132600902e-08,2.04426661008576e-07,0.000863609329123762,1.66950288260337e-07,5.89600324034384e-08,4.57352473005064e-06,1510098.33173694
"397",5,66,8.36977881394126e-13,3.69509492420074e-11,5.1655496253868e-10,3.73500999825505e-09,1.66014395270452e-08,4.91592401993569e-08,1.00554902385286e-07,0.000756118546969096,8.22432533955671e-08,2.90772874363065e-08,4.09681896110934e-06,1513836.59442614
"398",5,67,4.42376050847078e-13,1.90850927021032e-11,2.63145234587508e-10,1.88220445699001e-09,8.29200841531125e-09,2.4381698707809e-08,4.96192029463386e-08,0.00066078279353493,4.06361447026038e-08,1.43825931481514e-08,3.66354459601593e-06,1517322.00892704
"399",5,68,2.33962286087456e-13,9.86725120316416e-12,1.34232101928253e-10,9.50176561017424e-10,4.15089003965863e-09,1.212527295573e-08,2.45597449058571e-08,0.000576524594014084,2.01372239416911e-08,7.1346327707881e-09,3.27112500542542e-06,1520573.98948681
"400",5,69,1.23815932519934e-13,5.10659989532615e-12,6.85638351158565e-11,4.804967622094e-10,2.08238268032707e-09,6.04560233843714e-09,1.2191701992949e-08,0.000502285149321388,1.0007277999454e-08,3.54901579216951e-09,2.91708554638914e-06,1523610.64188497
"401",5,70,6.55667113258961e-14,2.64546228116978e-12,3.506771763143e-11,2.43395043404025e-10,1.04686146692873e-09,3.02177287356401e-09,6.06890664366655e-09,0.000437049980722578,4.9866571230313e-09,1.77008474102586e-09,2.59889797235502e-06,1526448.83826657
"402",5,72.5,1.34170551670722e-14,5.13246947600971e-13,6.59813295508221e-12,4.47709433644762e-11,1.89241729419784e-10,5.39190088088712e-10,1.07309191133952e-09,0.000307256048996447,8.83812341332235e-10,3.14353071795087e-10,1.94309973764325e-06,1532776.18693289
"403",5,75,2.75645811211081e-15,1.00199642261143e-13,1.25149562711485e-12,8.31770046945752e-12,3.46169424246719e-11,9.75192684549917e-11,1.92570368292634e-10,0.000214947321155896,1.58939651221894e-10,5.66284098816637e-11,1.45416699909362e-06,1538172.53548068
"404",5,77.5,5.6854088686136e-16,1.96841897750978e-14,2.39259066785064e-13,1.56012772019508e-12,6.40304972096347e-12,1.78581632764388e-11,3.5024200860161e-11,0.000149872857354586,2.89633279857247e-11,1.03346328808084e-11,1.09417571111057e-06,1542812.0084879
"405",5,80,1.17729104532647e-16,3.89110530269424e-15,4.60973175797114e-14,2.95332779274335e-13,1.19685681667561e-12,3.30825697889136e-12,6.44910969819949e-12,0.000104279081870423,5.34256171501604e-12,1.90880890805513e-12,8.30972396914092e-07,1546833.97267628
"406",5,82.5,2.44744836345713e-17,7.73964324525267e-16,8.94931774451831e-15,5.640507714076e-14,2.25956571293372e-13,6.19532055765091e-13,1.20116721867185e-12,7.24667524421272e-05,9.96702312845539e-13,3.56519045925501e-13,6.38982956811892e-07,1550349.06289379
"407",5,85,5.10794874247443e-18,1.54898043781359e-16,1.75045733488735e-15,1.08656067749422e-14,4.30663060444234e-14,1.17211031539374e-13,2.26135049862226e-13,5.03296769375018e-05,1.87928628527325e-13,6.72922026543915e-14,4.98720163725886e-07,1553444.86339629
"408",5,90,2.25115501801101e-19,6.31897237535418e-18,6.84517715243174e-17,4.13302641541438e-16,1.60726773810185e-15,4.31762588339602e-15,8.25815866832805e-15,2.4274604119365e-05,6.88196009640608e-15,2.46875483249931e-15,3.19583028791203e-07,1558642.23117797
"409",5,95,1.0076890973732e-20,2.64046114368956e-19,2.75373675839976e-18,1.62239936701106e-17,6.20521633062849e-17,1.64818228559998e-16,3.12903199088378e-16,1.17258914980959e-05,2.61403359215549e-16,9.39196970194257e-17,2.19643115434051e-07,1562830.37028856
"410",5,100,4.58116860821493e-22,1.12954726377926e-20,1.13848220024315e-19,6.56214090220573e-19,2.47309926564825e-18,6.50374970817129e-18,1.22667558154138e-17,5.67899754168489e-06,1.02706678406689e-17,3.69521946466773e-18,1.60996259673051e-07,1566272.97236448
"411",6,0,0.00806170142326306,0.00240205797509471,0.000460668652757889,3.29049037684207e-05,0,0,0,0,0,0,0,0
"412",6,0.25,0.00800797766692571,0.00240885504405842,0.000482803116701576,5.3958976604531e-05,3.5703709005804e-06,1.61728096232491e-07,5.85126833179835e-09,1.99086754431047e-10,3.30095095014602e-05,8.92515129531042e-05,2.31615565093265e-05,933.54812470086
"413",6,0.5,0.00795422436299061,0.00241559394799339,0.000504284985261579,7.41064091971637e-05,8.36773499386161e-06,7.03577595208046e-07,4.86181889370366e-08,3.27786975429218e-09,8.75295214458963e-05,0.000132752506094971,4.1020247643913e-05,3657.54397956047
"414",6,1,0.00784658149819074,0.00242890270426914,0.000545469995252642,0.000112061880612425,2.072917419391e-05,3.12954159328163e-06,4.0287730370634e-07,5.39374624937053e-08,0.00017385882972344,0.000168641977586381,6.61197441289578e-05,13515.3770909938
"415",6,2,0.00763063032155148,0.00245485321860055,0.000621683728967523,0.000180493999232783,5.21577942779161e-05,1.35018992989741e-05,3.1252712653379e-06,8.43627694519869e-07,0.000247624287943902,0.000192566509090487,9.63746707849371e-05,47763.0905305886
"416",6,3,0.00741369012885621,0.00247991256862007,0.000691078051325315,0.000241358991912227,8.75812935703511e-05,2.99860288421358e-05,9.49856312223825e-06,3.91643031139767e-06,0.000277395360519166,0.000208765016206543,0.000110078780620862,97375.374129753
"417",6,4,0.00719567575983148,0.00250406928190676,0.000754893709811596,0.000296521206453199,0.000123961701559924,5.05230066328533e-05,1.9541300928508e-05,1.09411172958273e-05,0.000300040517630313,0.000224377051848701,0.000108220554040479,156469.237530216
"418",6,5,0.00697651276566501,0.00252730508227695,0.000814048477360476,0.000347191208195622,0.00015991978664997,7.33752054493149e-05,3.25460524631871e-05,2.3114419348489e-05,0.000321547683695991,0.000239558878062861,9.68998389284293e-05,218433.275853249
"419",6,6,0.00675613567150932,0.00254959481947638,0.000869241975281971,0.00039420625721252,0.000194846036626581,9.73309326674839e-05,4.76259844873283e-05,4.09921861138819e-05,0.000342602634752427,0.000254101650672735,8.52460192352994e-05,278911.096924225
"420",6,7,0.00653448942297167,0.00257090594170951,0.000921019913337005,0.000438173122134679,0.000228497012694635,0.000121611478892889,6.39904903840777e-05,6.45845456778658e-05,0.00036313690262989,0.000267854384723463,7.6587751030288e-05,336394.027535796
"421",6,8,0.00631153070994479,0.00259119789796493,0.000969815827839824,0.000479547640707523,0.000260805909605196,0.000145738983562014,8.10288931372074e-05,9.35346090844441e-05,0.000383025819404149,0.000280743194339586,7.01729883102776e-05,390645.046365707
"422",6,9,0.00608722904780615,0.00261042145802515,0.00101597927730308,0.000518682134902409,0.00029179074197739,0.000169431208400738,9.83046906143036e-05,0.000127284225151282,0.000402208317040445,0.000292752321403218,6.50179072874088e-05,441722.028806416
"423",6,10,0.00586156775550785,0.00262851790723287,0.00105979548201485,0.000555855220596685,0.000321508672337362,0.000192529412598044,0.000115520989154648,0.000165195745505684,0.000420684962746694,0.000303902986337075,6.0644516744106e-05,489758.415048187
"424",6,11,0.00563454498214199,0.00264541807079076,0.00110149934559897,0.000591291379356747,0.000350032909367723,0.000214951664334049,0.000132483632769799,0.000206629918754738,0.000438493260942503,0.000314236869663382,5.68396250942148e-05,534929.031064225
"425",6,12,0.00540617491066561,0.00266104112166494,0.00114128566615341,0.000625174275504502,0.000377440977247073,0.0002366633010204,0.000149070739322455,0.000250990152172683,0.000455687937452955,0.000323804886414808,5.34893082503171e-05,577430.800150036
"426",6,13,0.00517648924616985,0.0026752931225451,0.00117931668868292,0.000657656090565971,0.000403808848555731,0.000257658387672594,0.0001652099531906,0.000297744061981936,0.000472328833186328,0.00033266016970551,5.05201062325574e-05,617467.200951337
"427",6,14,0.00494553908545026,0.00268806524472376,0.00121572775360513,0.000688864230762734,0.000429208148519142,0.000277948096091273,0.000180862271387961,0.000346430899936581,0.0004884740287087,0.000340853959192731,4.78788538338453e-05,655238.315550306
"428",6,15,0.00471339726561242,0.00269923159491162,0.0012506315468924,0.000718906247739636,0.000453704978036324,0.000297553417158401,0.000196010832139002,0.000396660808656398,0.000504176114439698,0.000348433340559845,4.55243701153849e-05,690935.319725713
"429",6,16,0.00448016130097762,0.00270864656459912,0.00128412129561975,0.00074787351030341,0.000477359584058001,0.000316500590075602,0.000210653247623736,0.000448109749812411,0.000519480271045659,0.000355440096662913,4.34233229240724e-05,724737.78567779
"430",6,17,0.00424595703879116,0.00271614159503809,0.00131627314413697,0.000775843980851415,0.000500226461322315,0.000334818242370702,0.000224796398848137,0.00050051246526306,0.000534423336433656,0.000361910185580387,4.15478920757655e-05,756812.632170054
"431",6,18,0.00401094319511363,0.00272152122339651,0.00134714787055851,0.000802884334332995,0.000522354659050466,0.000352535612279788,0.000238452917449354,0.000553654853533338,0.000549033352517957,0.000367873538277924,3.98743290943444e-05,787314.002433714
"432",6,19,0.00377531697348821,0.00272455824108977,0.00137679204830203,0.000829051582414769,0.000543788169100784,0.000369681458571563,0.000251638815880632,0.000607366526192957,0.000563329278082775,0.000373353983281999,3.83820076869368e-05,816383.642522481
"433",6,20,0.00353932102172174,0.00272498775270568,0.00140523871491921,0.000854394315220297,0.000564566328590684,0.000386283407680114,0.000264371897374855,0.000661513930547807,0.000577320668610275,0.000378369176279438,3.70527610399811e-05,844151.529632984
"434",6,21,0.00330325204758229,0.00272249987283371,0.00143250757483583,0.000878953638209004,0.000584724201172652,0.000402367578402759,0.000276670695011674,0.000715994200566696,0.000591007188545173,0.000382930454135256,3.58703951435069e-05,870736.604613356
"435",6,22,0.00306747149262229,0.00271673073953667,0.00145860472954437,0.000902763856670157,0.00060429291822452,0.000417958381268178,0.000288553769654185,0.000770729769385852,0.000604377854895773,0.000387042556404477,3.4820314006592e-05,896247.524463568
"436",6,23,0.00283241875198962,0.00270725146182315,0.00148352189449941,0.000925852941206524,0.000623299970282352,0.00043307842568896,0.000300039250963767,0.000825663706702629,0.000617409926034101,0.000390703170921175,3.38892174694527e-05,920783.386659462
"437",6,24,0.00259862751749235,0.00269355456665892,0.00150723502263037,0.000948242791904487,0.000641769443449646,0.000447748490946145,0.000311144542446752,0.000880755709252363,0.000630067355884177,0.000393902270096383,3.30648462392844e-05,944434.398017157
"438",6,25,0.00236674588735516,0.00267503749682324,0.00152970220563498,0.000969949304691711,0.000659722197088085,0.000461987531685502,0.000321886136283462,0.000935978657667692,0.000642298741631702,0.000396621218531718,3.23357570467214e-05,967282.472720134
"439",6,26,0.00213756087586638,0.00265098279301853,0.00155086066068091,0.000990982228992603,0.000677175978799866,0.00047581269789103,0.00033227950043746,0.000991315649388588,0.000654034717600442,0.000398831661372915,3.1691116295745e-05,989401.750782637
"440",6,27,0.00191202775983563,0.00262053488902275,0.00157062252514445,0.00101134478951781,0.000694145471001172,0.000489239355078041,0.000342339011858665,0.00104675741965273,0.000665184815148822,0.000400494265005858,3.11205051746582e-05,1010859.03201669
"441",6,28,0.00169130410269419,0.00258267417996425,0.00158886906768013,0.0010310330249296,0.000710642260375824,0.000502281093860621,0.000352077917231863,0.00110230006815257,0.000675633965837671,0.000401557509240106,3.06137347067553e-05,1031714.12332285
"442",6,29,0.00147678690772222,0.00253619059337398,0.0016054427724823,0.00105003476980061,0.000726674717051175,0.000514949719806205,0.000361508307862954,0.00115794301678121,0.000685239155985809,0.000401956975234065,3.01606779513892e-05,1052020.10067058
"443",6,30,0.00127014850048453,0.00247966197369092,0.00162013656161817,0.00106832817066127,0.000742247764094923,0.000527255215026954,0.000370641098746586,0.00121368713487311,0.000693827377588951,0.000401616009388939,2.97511418093917e-05,1071823.49391219
"444",6,31,0.00107336143785854,0.0024114481612743,0.00163267919902015,0.00108587957823362,0.000757362509296409,0.000539205662523862,0.000379486004188004,0.00126953298542934,0.000701197132611934,0.000400449336460281,2.9374826777377e-05,1091164.4161942
"445",6,32,0.000888693936539335,0.00232972070752468,0.00164271571663956,0.00110264059198331,0.000772015699283902,0.00055080712299301,0.000388051503959517,0.00132547917441032,0.000707127424245511,0.000398372086429907,2.90214620521966e-05,1110076.68511201
"446",6,33,0.000718645100431201,0.00223256050058862,0.00164978163874968,0.00111854394624824,0.000786198939535269,0.000562063451500436,0.000396344795081596,0.00138152083249977,0.000711400022951304,0.000395317288688764,2.86812476978556e-05,1128588.02439858
"447",6,34,0.000565778031670297,0.00211816651589475,0.00165327008855496,0.00113349781811633,0.000799897600733727,0.000572976037519395,0.000404371724811684,0.00143764832932971,0.000713841065007052,0.000391263669626111,2.83457462371597e-05,1146720.4900381
"448",6,35,0.00043241268832582,0.00198521417391604,0.00165239187913544,0.00114737800833573,0.000813089298813105,0.000583543444611862,0.000412136699439056,0.00149384640283105,0.000714382489980247,0.000386269806356375,2.80092465058701e-05,1164491.30691631
