"","ID","time","Guar Gum (g/L)","AVG PEG MW (g/mol)","CH4 (mol-gas)","H2 (mol-gas)","CO2 (mol-gas)","Methanol (mol/L)","Isopropanol (mol/L)"
"809",10,68,0.754739483210788,106.093542926836,1394815.67124269,130830.305778015,907621.882897366,0.0061593692778393,0.0400901412108744
"810",10,69,0.730450300918524,106.055782198179,1401985.19308733,130373.899602945,910276.787392931,0.00569643674188113,0.0392012843121904
"811",10,70,0.707050275717532,106.033412965794,1408841.06993554,129923.510492666,912779.231689347,0.00526992819833881,0.0383355384160309
"812",10,72.5,0.652223177376905,106.009448266901,1424728.19397628,128819.702705811,918433.301466399,0.00434403644194594,0.0362679223591327
"813",10,75,0.60225622666443,106.002733791907,1439029.44148308,127745.651678454,923338.448833006,0.0035876751390642,0.0343306650597207
"814",10,77.5,0.556703309017832,106.000806565686,1451967.88847346,126706.009449844,927617.082412736,0.00296861263686242,0.0325145150835267
"815",10,80,0.515159007328331,106.000241943718,1463732.71215877,125708.076891406,931372.553389854,0.00246092178399273,0.0308108030944316
"816",10,82.5,0.477254950928639,106.000073618193,1474482.20240976,124757.569644769,934690.04077102,0.00204372577336597,0.0292114244097915
"817",10,85,0.442656494026177,106.000022681182,1484347.62604648,123857.151233796,937638.612374823,0.00170020126947582,0.0277088499747771
"818",10,90,0.382188552128856,106.000002223013,1501841.77628309,122203.487728546,942640.568709401,0.0011824867664713,0.0249668799103718
"819",10,95,0.33164419839822,106.000000225986,1516881.19753201,120724.626478785,946706.715962384,0.00082747877997098,0.0225358879616707
"820",10,100,0.289284567092848,106.000000023709,1529935.75106528,119387.610258507,950056.274840784,0.000582348617087016,0.0203747645944553
"821",11,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"822",11,0.25,8.48638925561861,399.639527864137,987.795117066462,1837.80911486524,1548.83089571915,0.205712559368311,0.109714372589904
"823",11,0.5,8.30370505567464,398.997723042519,3983.45770076851,6319.95209480661,5727.61642112608,0.205626978206542,0.109674913599054
"824",11,1,7.95026298439844,397.645416133141,14988.6279968169,19327.7755553089,19493.4683417682,0.205079671422672,0.109422513643084
"825",11,2,7.28869090119471,394.674012071594,53645.8276730141,50424.2275091806,61369.4536889897,0.202059281839892,0.108027959075537
"826",11,3,6.683244302336,391.384034721038,109909.46221791,79574.3180058545,115060.260834799,0.196446289156591,0.105428816422916
"827",11,4,6.1291575678805,387.844375772863,175968.219063322,100178.029194134,171725.177592205,0.188861651036388,0.101900603000989
"828",11,5,5.62206939835286,384.128824824212,243051.20402054,109451.045391421,223606.400460698,0.180338137076981,0.0979126155490838
"829",11,6,5.15798849058348,380.299887815174,306322.094528987,110557.947940252,268651.295328095,0.171786057209459,0.0938854950767432
"830",11,7,4.73326212695696,376.404042720489,364940.023801242,108147.498243334,308449.818646137,0.163663733757949,0.0900355158672175
"831",11,8,4.34454743093794,372.472770607182,419321.222253658,104752.934248844,344518.227271611,0.15609686714008,0.0864254664889461
"832",11,9,3.98878506273858,368.525361302807,469960.498270651,101269.08565765,377655.240045274,0.14907869673306,0.0830559436401855
"833",11,10,3.66317514820685,364.57180666463,517282.266982397,97961.8607172402,408308.789252475,0.142566033963103,0.0799098475404877
"834",11,11,3.36515525159923,360.615239889199,561652.355549352,94901.0199558508,436789.351443631,0.136509868029313,0.07696675666569
"835",11,12,3.09238021899202,356.6538222049,603388.932991653,92095.1864106423,463342.067810482,0.130863819220228,0.0742069954709505
"836",11,13,2.84270373380924,352.682135708053,642769.971944356,89534.0817363942,488172.444631637,0.125586148939241,0.0716126725110426
"837",11,14,2.61416143941579,348.692181806772,680039.653257788,87202.9242012751,511458.073072317,0.120639857669741,0.0691678024107546
"838",11,15,2.40495549496281,344.674081127551,715413.806798405,85087.40539617,533355.14786056,0.115992232520771,0.0668581523548402
"839",11,16,2.213440449631,340.616554117703,749084.344751003,83175.1772878256,554002.566290672,0.111614288865541,0.0646710256547864
"840",11,17,2.03811030737932,336.507243966249,781222.799209772,81456.0331754811,573524.730476019,0.107480249467418,0.06259505321796
"841",11,18,1.877586703124,332.332928851951,811983.126409209,79921.6376592439,592033.58312535,0.103567099322527,0.0606200134744342
"842",11,19,1.73060807999123,328.07965977711,841503.935354218,78565.1401641846,609630.156456128,0.0998542170314719,0.0587366830032086
"843",11,20,1.596019789401,323.732853334737,869910.265687395,77380.794385736,626405.78867404,0.0963230728336658,0.0569367145172848
"844",11,21,1.47276503473915,319.277365497816,897315.008306672,76363.6181225666,642443.097889402,0.0929569815471621,0.055212537610192
"845",11,22,1.35987658712403,314.697573016296,923820.033544059,75509.0915896497,657816.765701512,0.0897409000615595,0.0535572780840487
"846",11,23,1.25646920776611,309.977493833656,949517.067360054,74812.8767231583,672594.158827146,0.0866612612133282,0.0519646925535748
"847",11,24,1.16173271688996,305.100988277314,974488.334400012,74270.5317473333,686835.79975556,0.0837058380494307,0.0504291159566815
"848",11,25,1.07492565418355,300.052100396033,998806.965897894,73877.1882094913,700595.682388459,0.0808636344533008,0.0489454204893342
"849",11,26,0.995369480302847,294.815625270741,1022537.14862392,73627.1491219724,713921.413668796,0.0781247998814528,0.0475089853196887
"850",11,27,0.922443273132241,289.378021353963,1045733.96876694,73513.3572887547,726854.147291744,0.0754805675863595,0.0461156772423816
"851",11,28,0.855578876319708,283.728809455253,1068442.88971025,73526.6801613322,739428.266705755,0.0729232170814507,0.0447618431508896
"852",11,29,0.794256461107121,277.862544145196,1090698.82619555,73654.9906665911,751670.795504905,0.070446062103728,0.0434443154904871
"853",11,30,0.738000465692541,271.781107285713,1112524.93268092,73882.176907775,763600.634849772,0.0680434628214327,0.042160430545779
"854",11,31,0.686375879323628,265.49501597865,1133931.72912942,74187.677715332,775228.113561284,0.0657108499798232,0.0409080534577822
"855",11,32,0.638984841055549,259.020312409163,1154918.31958609,74548.1161585656,786556.182979683,0.0634447190181843,0.0396855875922434
"856",11,33,0.595463525637671,252.366455936172,1175478.66402811,74943.3938995049,797585.417750352,0.0612425015103812,0.0384919174790389
"857",11,34,0.555479291340375,245.517825090237,1195613.66449058,75366.7905439699,808323.062417527,0.0591022052846179,0.0373262238257167
"858",11,35,0.518728066713264,238.426969356835,1215340.84077712,75829.9787072543,818789.351847889,0.0570218726816575,0.0361876934091033
"859",11,36,0.484931955292776,231.033574738408,1234688.93824593,76352.3764868546,829011.684419994,0.0549992036726037,0.0350753113616538
"860",11,37,0.453837039159751,223.293993626924,1253679.64689919,76941.4892851925,839009.728186542,0.0530316800327041,0.0339879248908943
"861",11,38,0.42521136399419,215.19991870845,1272311.73778417,77580.8411434536,848784.042385854,0.0511170921472943,0.032924533026356
"862",11,39,0.398843089889949,206.779031895407,1290556.46739123,78231.2814387708,858314.319422854,0.049254090750661,0.0318845990161886
"863",11,40,0.374538793680415,198.072158010309,1308366.35963118,78844.4170735745,867567.855056862,0.047442445010293,0.0308682071305891
"864",11,41,0.352121909890321,189.096106120822,1325695.28095653,79383.490349365,876515.794799925,0.0456828254190325,0.0298759558004301
"865",11,42,0.331431298671683,179.844462242166,1342509.954141,79830.1804625948,885140.923194847,0.0439762585209049,0.0289086611156881
"866",11,43,0.312319930206908,170.344100862921,1358772.61090892,80161.3030933952,893422.112530108,0.0423238589582072,0.0279672095344231
"867",11,44,0.294653676073642,160.684595016463,1374420.54708921,80329.0280555481,901318.235707963,0.0407271217776003,0.0270527276210904
"868",11,45,0.27831019896955,150.990440750804,1389374.65937947,80274.3851701678,908776.475917317,0.0391882003601332,0.0261667487041607
"869",11,46,0.263177932997435,141.436734475451,1403549.84548561,79937.9034698729,915740.800908194,0.0377098073843659,0.0253111657903541
"870",11,47,0.24915514741989,132.309436375397,1416843.20065884,79245.6785463079,922141.97332012,0.0362951857689316,0.0244882233039048
"871",11,48,0.236149087416482,124.019656019885,1429133.70671437,78110.8723728363,927897.819509694,0.0349482310163066,0.0237005965325411
"872",11,49,0.224075185924591,117.088337513816,1440297.6133522,76450.6645526855,932925.939712132,0.0336734057949008,0.0229513498939917
"873",11,50,0.212856341126761,111.998971615538,1450245.0016186,74223.5896728004,937172.858515845,0.032475285930514,0.0222436738971246
"874",11,51,0.202422254571918,108.866107978055,1458991.44007655,71498.2747642809,940669.909973807,0.0313573732180524,0.0215801760148721
"875",11,52,0.192708825293847,107.258077547661,1466696.89177466,68476.1663437615,943559.277161837,0.0303203521909873,0.0209618176661515
"876",11,53,0.183657595625726,106.532021738917,1473584.45630281,65386.7539654612,946022.284474603,0.0293613019254209,0.0203873969877948
"877",11,54,0.175215244711445,106.223260007827,1479830.10789841,62374.1215293398,948190.522111526,0.0284748013122169,0.0198541649015747
"878",11,55,0.16733312598893,106.094151123211,1485541.27056243,59493.2951577982,950134.214358079,0.0276546188126358,0.019358816853213
"879",11,56,0.159966845172683,106.040065832712,1490783.593707,56753.3485974986,951888.745931794,0.0268947358606817,0.0188981074573681
"880",11,57,0.153075875496441,106.017220060942,1495603.21003069,54147.1633020754,953474.852721734,0.0261897045982597,0.0184690743921011
"881",11,58,0.146623207195289,106.00747302169,1500037.33727029,51664.1184453411,954907.779598993,0.0255346912030179,0.0180690743872893
"882",11,59,0.140575028412152,106.003272661336,1504118.55998656,49294.3492091228,956200.707928097,0.0249254163594646,0.0176957559728289
"883",11,60,0.134900434908001,106.001445314522,1507876.49571442,47029.7784369562,957365.893945457,0.0243580759017642,0.017347018634752
"884",11,61,0.129571166139612,106.000643284411,1511338.45439593,44864.0648024849,958414.976313143,0.0238292678210611,0.0170209744126543
"885",11,62,0.12456136544392,106.000288381165,1514529.71564153,42792.2512065543,959359.003626375,0.0233359315812793,0.0167159158426488
"886",11,63,0.119847362234558,106.00013014302,1517473.6631935,40810.3832002508,960208.383183749,0.0228752993183558,0.0164302902540402
"887",11,64,0.115407474274172,106.000059095467,1520191.87038436,38915.1818686343,960972.823083445,0.0224448568803251,0.0161626793829845
"888",11,65,0.111221828235841,106.000026988365,1522704.17409519,37103.7898475014,961661.291639114,0.0220423125657577,0.0159117831498686
"889",11,66,0.107272196908328,106.000012391296,1525028.75176492,35373.5864476368,962281.999834235,0.021665571741397,0.0156764066014742
"890",11,67,0.103541851533224,106.000005717688,1527182.20603242,33722.060839197,962842.405510064,0.0213127159089906,0.0154554492256028
"891",11,68,0.100015427887105,106.00000265063,1529179.65708657,32146.7310395454,963349.235438971,0.0209819851383398,0.0152478960361599
"892",11,69,0.0966788048389978,106.000001234178,1531034.84082728,30645.097399623,963808.520796496,0.0206717630639587,0.0150528099831368
"893",11,70,0.0935189942227002,106.000000577026,1532760.21024669,29214.6209753408,964225.641755227,0.0203805638587837,0.0148693253637987
"894",11,72.5,0.0863168659883062,106.000000087685,1536577.03368131,25932.7048389015,965114.00133702,0.019727087073787,0.0144562661965912
"895",11,75,0.0799850150880275,106.000000013612,1539798.54028679,23038.191728306,965827.944983753,0.0191656960922373,0.0140999322016966
"896",11,77.5,0.0743903478636757,106.000000002154,1542539.92210182,20490.0377051847,966411.692121888,0.0186812667345283,0.0137913107441873
"897",11,80,0.0694234195512233,106.000000000347,1544890.65302155,18248.7581964142,966897.208698815,0.018261443345473,0.0135229708646324
"898",11,82.5,0.0649937792240209,106.000000000057,1546920.58420429,16277.5625161122,967307.589104771,0.0178961015094536,0.0132887734415238
"899",11,85,0.0610262976488669,106.000000000009,1548684.65374813,14542.9948731659,967659.591021966,0.0175769158744726,0.0130836332450912
"900",11,90,0.0542370627371966,106,1551580.90013926,11667.7087128154,968234.304596684,0.0170506940146132,0.0127443224437051
"901",11,95,0.0486646114998242,106,1553835.52170693,9424.63990886816,968686.371043147,0.0166405915582741,0.0124789024376126
"902",11,100,0.0440288458667722,106,1555618.71921739,7663.29864590353,969053.210814088,0.0163170975174619,0.0122689104540966
"903",12,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"904",12,0.25,8.45626446171948,399.424378937976,454.773428694946,889.619625255795,710.139250980427,0.205721371766776,0.109719443920422
"905",12,0.5,8.24488664911632,398.563154830108,1949.14910604761,3237.77538719727,2765.16840770472,0.205688015966276,0.109710623094382
"906",12,1,7.83814831001095,396.758836502068,7480.25338554106,10523.1682002283,9766.5656863751,0.205461546064531,0.109650714831115
"907",12,2,7.0850174638228,392.82740125159,26302.9110077639,29508.0867144413,31434.0102341552,0.204124626074161,0.109296377893453
"908",12,3,6.40573823500279,388.48962721609,54351.1166571078,50896.9798457133,61184.5616917974,0.201426418335901,0.108577663847175
"909",12,4,5.79306162316699,383.799080965145,91701.0068298877,73934.208666837,98757.8912812071,0.197282771001396,0.107464414039218
"910",12,5,5.24044950487787,378.825132738481,138637.338525443,98626.3117489005,144346.905351968,0.191658244996823,0.105934268632814
"911",12,6,4.74200487360303,373.636663253816,195089.918510501,124687.590439143,197722.507592653,0.18456071895752,0.103970710047909
"912",12,7,4.29240892460778,368.291897136627,260007.563711201,150831.270960847,257429.678163062,0.176085330328745,0.101575387855918
"913",12,8,3.88686431373353,362.834592494587,330571.400681138,174109.811176535,319886.203572793,0.166487228300749,0.0987914450817152
"914",12,9,3.52104398492596,357.293947088573,401852.094204366,190083.892777732,379211.553577046,0.156243560421725,0.0957294302503821
"915",12,10,3.19104502082163,351.686158506532,468387.331091333,195482.714154692,429674.351536017,0.146002853063287,0.0925653433368038
"916",12,11,2.8933470243084,346.016856939494,527458.404549853,191833.149345529,469878.408953253,0.136347167894371,0.0894777984393022
"917",12,12,2.62477458731297,340.284013561372,579787.521831691,183982.161147631,502619.023767319,0.127562407990317,0.0865714617509727
"918",12,13,2.3824634466464,334.480474661991,627135.427383938,175635.773804779,530982.971249716,0.119661755837145,0.0838701472866995
"919",12,14,2.16382996601755,328.595736410519,670813.076988478,168261.847240437,556688.008066354,0.112540144375924,0.0813570304764699
"920",12,15,1.96654361871693,322.617295256669,711621.52117194,162129.229288307,580505.437447332,0.106075456857197,0.0790053392291886
"921",12,16,1.78850217735409,316.531891042555,750077.907121879,157124.725259591,602807.358876654,0.100162104985164,0.0767900708427867
"922",12,17,1.62780934573703,310.326791604046,786552.52844561,153070.11751416,623818.800751022,0.0947153307057094,0.0746904738429566
"923",12,18,1.48275459381742,303.991213296812,821329.02112932,149806.159308306,643704.254009109,0.0896679055258968,0.0726897576869232
"924",12,19,1.35179497987059,297.517917406253,854630.878228939,147203.659728959,662594.673107763,0.0849661722420056,0.0707743232732873
"925",12,20,1.23353876498593,290.904846972407,886634.908223411,145157.683567896,680596.435246958,0.0805668980208958,0.068933090065706
"926",12,21,1.12673064374926,284.156244307408,917479.421900141,143580.208940698,697795.209636427,0.0764349727025682,0.0671569970072946
"927",12,22,1.03023843192362,277.281956372513,947270.630195963,142395.058185809,714258.884723437,0.0725417277419423,0.065438640989015
"928",12,23,0.943041067128542,270.293067978505,976089.723264912,141536.477044487,730041.567889256,0.0688636498970138,0.0637719960289107
"929",12,24,0.864217792382083,263.193333562958,1004002.24545361,140951.688178253,745189.690193723,0.0653813051266306,0.0621521555032594
"930",12,25,0.792938404566918,255.970771127293,1031068.44758071,140604.898548933,759748.876735529,0.062078366158805,0.0605750602673472
"931",12,26,0.72845446134549,248.598105399998,1057349.00869434,140476.636620368,773767.015937125,0.0589407731475913,0.0590372324237239
"932",12,27,0.670091350136329,241.045367060514,1082901.014475,140554.249313873,787289.772207573,0.0559561708694852,0.0575355954285209
"933",12,28,0.617241132128845,233.296056521445,1107767.17009051,140818.278919789,800351.458153956,0.053113707262904,0.0560674463233358
"934",12,29,0.569356082833536,225.354603719747,1131967.6363119,141234.560481777,812968.903677309,0.0504040757071104,0.054630548761062
"935",12,30,0.525942858483585,217.239102531112,1155501.49786866,141757.497270105,825143.441734799,0.0478195554301622,0.053223235096744
"936",12,31,0.486557224783153,208.964254781575,1178357.44685906,142341.758345026,836869.960366253,0.04535385874979,0.0518444103473933
"937",12,32,0.450799291087261,200.532532185395,1200524.48597233,142951.49903138,848145.190317553,0.0430017844300356,0.0504934382772044
"938",12,33,0.418309199132704,191.947296659396,1221991.07318312,143556.056630352,858966.170379688,0.0407588831225775,0.0491700106333471
"939",12,34,0.388763220942727,183.231849753344,1242735.12961965,144117.54700568,869321.699551791,0.0386213315796734,0.0478741188571431
"940",12,35,0.361870225516539,174.42944241197,1262720.50947361,144587.711973469,879189.742424258,0.0365859459806441,0.0466061059151691
"941",12,36,0.3373684784031,165.594144069128,1281903.55396252,144915.424383172,888543.064236989,0.0346501262304555,0.0453666791078856
"942",12,37,0.315022742262101,156.800373024959,1300236.01686438,145048.713947055,897351.43922745,0.0328117161821454,0.0441568653832378
"943",12,38,0.294621650054337,148.161555088486,1317660.79809423,144929.199682208,905577.95603084,0.0310689159177032,0.0429779909005237
"944",12,39,0.275975325605132,139.836642312925,1334112.03488966,144492.247108425,913179.166720602,0.0294202429426334,0.0418316877933249
"945",12,40,0.258913228980832,132.036727386478,1349519.73985987,143671.730574645,920108.886206988,0.0278644565160098,0.0407198712763702
"946",12,41,0.243282206448242,125.026185535826,1363815.30158829,142405.313203015,926322.516407541,0.0264004460683383,0.0396446815170207
"947",12,42,0.228944726792699,119.088774327685,1376944.67756337,140647.870502033,931787.533390217,0.0250270631339484,0.0386083677703369
"948",12,43,0.215777287496411,114.44494307632,1388891.04381185,138394.022336788,936501.304465826,0.0237428365340383,0.0376130573820084
"949",12,44,0.203668975768386,111.139916257916,1399698.40304105,135699.712953825,940509.027733083,0.0225455785338619,0.0366603970762617
"950",12,45,0.19252017071193,108.996561863288,1409474.75199894,132679.832140492,943904.389625486,0.0214320299472626,0.0357511718313845
"951",12,46,0.18224137405222,107.704246468743,1418360.8313414,129469.886569159,946802.449166782,0.0203978032228433,0.0348851272144356
"952",12,47,0.172752157856727,106.959286035322,1426488.50492591,126181.653155665,949305.651830327,0.0194377112737386,0.0340611173777919
"953",12,48,0.163980218591665,106.539064620116,1433960.89870474,122886.78594918,951489.168360315,0.0185462570413199,0.0332774376588965
"954",12,49,0.155860527688777,106.303733129102,1440854.71217911,119624.79703463,953404.665765024,0.0177180222907305,0.0325321287089368
"955",12,50,0.148334569564542,106.171906041339,1447229.302381,116416.473857485,955089.06730879,0.0169478787646583,0.0318231661400906
"956",12,51,0.141349658749448,106.097785441816,1453133.88562928,113273.420371385,956571.148043101,0.0162310687923078,0.0311485543766918
"957",12,52,0.134858328456122,106.055901135653,1458611.58341491,110203.08657038,957875.148428087,0.0155632176384191,0.0305063659572989
"958",12,53,0.128817783546768,106.032107023673,1463701.34278842,107210.980255755,959022.449688322,0.0149403172275576,0.0298947554554641
"959",12,54,0.123189411455441,106.01852008852,1468438.75569149,104301.4817667,960032.26384999,0.0143587005395787,0.0293119632024228
"960",12,55,0.117938345180884,106.010724429021,1472856.39227427,101478.068222936,960921.89562413,0.0138150146259124,0.028756315493827
"961",12,56,0.113033072991568,106.006231988621,1476983.95752461,98743.3371628859,961706.851240731,0.0133061949782508,0.0282262237995168
"962",12,57,0.10844508997693,106.003632858979,1480848.40936051,96098.9964384453,962400.914773761,0.0128294418804005,0.0277201837087467
"963",12,58,0.104148587037511,106.002123756081,1484474.09057523,93545.8797247309,963016.236483693,0.0123821986593287,0.0272367736836553
"964",12,59,0.100120173332582,106.001244733391,1487882.88724081,91083.9993590729,963563.443204907,0.0119621315900906,0.0267746535182666
"965",12,60,0.0963386285971332,106.000731241106,1491094.40961249,88712.629697225,964051.76689309,0.011567111236248,0.0263325624075733
"966",12,61,0.0927846821019237,106.000430495302,1494126.18623407,86430.4090844228,964489.183263296,0.0111951950756579,0.0259093165895454
"967",12,62,0.0894408153615978,106.000253935418,1496993.8616828,84235.4491410096,964882.552531017,0.0108446113200073,0.0255038065801857
"968",12,63,0.086291085998033,106.000150058143,1499711.39012924,82125.4426419211,965237.755935545,0.0105137438733121,0.025114994061716
"969",12,64,0.0833209704406308,106.000088822111,1502291.21913276,80097.7641361007,965559.823717857,0.0102011183921761,0.0247419085051821
"970",12,65,0.0805172233938173,106.000052657442,1504744.46018221,78149.559922246,965853.052007493,0.00990538941497637,0.0243836436150381
"971",12,66,0.0778677522263146,106.000031263269,1507081.0441783,76277.8258725933,966121.107466327,0.0096253285240904,0.0240393536794542
"972",12,67,0.0753615046386091,106.000018587016,1509309.86130011,74479.4728955254,966367.119530841,0.00935981349906817,0.0237082499004415
"973",12,68,0.0729883681461466,106.000011065099,1511438.88555125,72751.3806514003,966593.760746436,0.00910781841200457,0.0233895967655549
"974",12,69,0.0707390800779957,106.000006595461,1513475.28481959,71090.440602009,966803.316074161,0.00886840461078511,0.0230827085100549
"975",12,70,0.068605146935639,106.000003936015,1515425.51758836,69493.5896888779,966997.742245392,0.00864071253201554,0.0227869457062522
"976",12,72.5,0.0637253672767239,106.000001088292,1519961.06513898,65762.4428407075,967428.067454533,0.00811775269296563,0.0220923967118832
"977",12,75,0.059413859264839,106.000000302925,1524070.37698705,62369.3563522518,967794.204475697,0.00765265228244181,0.0214554812156969
"978",12,77.5,0.0555845166756519,106.000000084849,1527814.74183834,59274.6807123422,968110.47555856,0.00723676264924466,0.0208692142031875
"979",12,80,0.0521667361297875,106.000000023908,1531243.47853432,56443.4015825597,968387.092343333,0.00686301365363746,0.0203276811323799
"980",12,82.5,0.0491022598898801,106.000000006775,1534396.84818445,53844.942309273,968631.507049162,0.00652558391177212,0.0198258503087245
"981",12,85,0.0463427234103901,106.000000001931,1537308.146745,51452.7616406868,968849.289866439,0.00621964611089108,0.0193594195559675
"982",12,90,0.0415833898749524,106.000000000159,1542511.63524485,47198.4121738266,969221.079386649,0.00568676656683342,0.0185184723652686
"983",12,95,0.0376363804751184,106.000000000013,1547029.88616976,43531.0437612719,969526.860819846,0.00523914659108475,0.0177808242487047
"984",12,100,0.0343201891939193,106.000000000001,1550992.49922336,40338.0338217265,969782.596383537,0.00485855328485136,0.0171282231240029
"985",13,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"986",13,0.25,8.54122875930812,399.084175612863,744.936952680098,1420.36391010532,1049.53770079762,0.205719432169983,0.10971688426331
"987",13,0.5,8.41134899568625,397.846116949889,3191.01033769174,5036.449099361,4102.59162755577,0.205673565008338,0.109691472951658
"988",13,1,8.15763964307752,395.184602551352,11571.9158093894,15516.912055787,13917.5068385388,0.205376680673535,0.10952699849688
"989",13,2,7.67355154722933,389.166628163688,39481.3516516624,42280.1213003301,43272.3905749565,0.203691630774793,0.10859365293767
"990",13,3,7.21898350443695,382.343660535231,80851.3160061738,71704.5108974893,82082.3350008987,0.200348013143636,0.106742519279412
"991",13,4,6.7921324341898,374.877801527565,133349.730100464,99749.7151905885,126781.09029612,0.195371547026473,0.103989612975553
"992",13,5,6.39130523302326,366.902074537125,192955.556411268,122639.13220851,172889.016169732,0.189047639408259,0.100495254283405
"993",13,6,6.01491206057576,358.504140369538,255253.128358117,138335.913325405,216587.671590981,0.181842743339412,0.0965196257250005
"994",13,7,5.66146003554895,349.730945551622,317437.413491916,147854.542237723,256669.642030413,0.174222699325695,0.0923215709644083
"995",13,8,5.32954731658162,340.598193884666,378538.739504208,153656.130451182,293839.696437437,0.166506818101503,0.0880779725009806
"996",13,9,5.01785754457548,331.099179053766,438391.516725241,157658.975992564,329017.981919521,0.158863047452414,0.0838815502890144
"997",13,10,4.72515462444454,321.21210061313,497002.273776119,160892.209144648,362760.105095745,0.151368397722509,0.0797745937985584
"998",13,11,4.45027782560615,310.906747298035,554404.726426589,163859.25562913,395360.108919756,0.144055932161098,0.0757750673406923
"999",13,12,4.19213718179559,300.152423386971,610641.609595827,166817.295231936,426989.641323819,0.136938249155742,0.0718896327547039
"1000",13,13,3.9497091719726,288.93054588412,665749.286426508,169897.95837396,457756.10371337,0.130018426358904,0.0681197099580181
"1001",13,14,3.72203266520178,277.258321239955,719731.054029248,173145.581095834,487713.044827975,0.123295866090276,0.0644647017449899
"1002",13,15,3.50820511343404,265.230143437698,772516.154736167,176514.216417068,516844.891019521,0.116770317751097,0.060924193713804
"1003",13,16,3.30737897709727,253.039445491387,823922.562730433,179862.04443351,545050.066817,0.110445263491025,0.0574997829112699
"1004",13,17,3.11875836932488,240.802236890668,873756.787129179,183081.734539201,572229.129885539,0.104328675972942,0.0541954639584766
"1005",13,18,2.94159590551408,228.336031730901,922066.878625385,186323.23383504,598475.374885376,0.0984264860544035,0.051014083175768
"1006",13,19,2.77518974571665,215.501249023614,968981.638994446,189741.757804195,623921.169161477,0.0927373805397723,0.0479545541580095
"1007",13,20,2.61888081812382,202.497754593084,1014373.35542653,193187.860270971,648478.95225934,0.0872597239820768,0.0450156107598064
"1008",13,21,2.47205021262018,189.624298128971,1057937.98249879,196384.013767831,671934.304119283,0.0819985798170666,0.0421995621593192
"1009",13,22,2.33411673404926,176.86673255479,1099579.19705278,199320.416984018,694254.70410368,0.0769614709570081,0.0395099874788409
"1010",13,23,2.20453460546002,164.368600055862,1139217.58643059,201958.70670922,715408.829157446,0.0721528014908882,0.0369487498691588
"1011",13,24,2.08279131219038,152.413471096867,1176613.43648572,204096.804403561,735233.373856267,0.0675783431575369,0.0345183956916918
"1012",13,25,1.96840557819473,141.148053300964,1211668.3030058,205689.684671452,753681.356025257,0.0632435319056135,0.0322212420679451
"1013",13,26,1.86092546653785,130.916426042397,1244204.35892485,206583.791593878,770632.853664333,0.0591525295467072,0.0300588825041199
"1014",13,27,1.75992659646167,122.01594049723,1274106.18853678,206691.50249353,786016.442134246,0.0553087135131241,0.0280324528742408
"1015",13,28,1.66501046988453,114.868105257406,1301246.87709133,205893.346333003,799744.069565438,0.051713853087218,0.0261422045157693
"1016",13,29,1.5758029006181,109.86171210245,1325569.39489252,204133.162133295,811779.185841367,0.0483679318430811,0.0243874235310061
"1017",13,30,1.49195253998604,107.167827498805,1347137.46854448,201469.329809108,822176.054233169,0.0452680935583472,0.0227658945298512
"1018",13,31,1.41312949290323,106.248803849313,1366336.72808377,198280.406777466,831240.197879893,0.0424060021077046,0.0212725469771856
"1019",13,32,1.3390240188264,106.045995686089,1383821.13229258,195161.646094817,839473.59212901,0.0397650479742976,0.0198980423015214
"1020",13,33,1.26934531231796,106.008264072064,1400018.36080142,192389.442478169,847169.574491536,0.0373236642120407,0.0186305484946425
"1021",13,34,1.20382035827659,106.001481302718,1415108.91393689,189971.097247939,854416.073851052,0.0350612158673578,0.0174588177453015
"1022",13,35,1.14219285718145,106.00026612361,1429194.72665652,187853.812673066,861244.231937207,0.0329598422314883,0.0163731300526533
"1023",13,36,1.0842222159745,106.000047958315,1442354.23395442,185983.948037377,867674.223130492,0.0310042936185268,0.0153651910032688
"1024",13,37,1.02968260046692,106.00000867069,1454654.5767126,184315.948398694,873723.903578486,0.0291814694270677,0.0144278778853893
"1025",13,38,0.978362045403316,106.000001572784,1466155.14561976,182812.274217892,879410.355474853,0.0274800091774485,0.0135550167415765
"1026",13,39,0.930061618552262,106.000000286228,1476909.3229802,181442.180845817,884750.218253484,0.0258899684301445,0.0127412060605323
"1027",13,40,0.884594635413917,106.000000052261,1486965.6653719,180180.572542479,889759.802048364,0.0244025653966143,0.0119816790443013
"1028",13,41,0.841785921346794,106.000000009573,1496368.79021673,179007.061811528,894455.14672648,0.0230099821282565,0.0112721955842411
"1029",13,42,0.801471118116048,106.000000001759,1505160.05250849,177905.204231764,898852.053226172,0.0217052075629052,0.0106089569832457
"1030",13,43,0.763496032056023,106.000000000324,1513378.05890818,176861.866989053,902966.092435571,0.0204819128462428,0.00998853819002182
"1031",13,44,0.727716021220447,106.00000000006,1521059.05321256,175866.698028512,906812.594273411,0.0193343517048088,0.00940783360613455
"1032",13,45,0.693995419065117,106.000000000011,1528237.2002886,174911.672142627,910406.620062055,0.0182572803736493,0.00886401347308285
"1033",13,46,0.662206992370236,106.000000000002,1534944.79095359,173990.697733152,913762.921991262,0.017245892851359,0.00835448854243662
