"","ID","time","Acidogen Biomass (g/L)","Acetogen Biomass (g/L)","Methanogen Biomass (g/L)","Bacteroid Biomass (g/L)"
"1275",16,42,1.2340004899462,3.38469645164582,4.05451270156739,0.524819733160545
"1276",16,43,1.23582650238871,3.39146352406911,4.06044847059265,0.529958440161035
"1277",16,44,1.23743607998189,3.39792014702178,4.0661081109775,0.534842903291473
"1278",16,45,1.23884580409001,3.40403040683419,4.07146783513905,0.539448961242146
"1279",16,46,1.24007096812965,3.40975770613635,4.07650270145676,0.543754341405489
"1280",16,47,1.24112567568169,3.41506603560591,4.08118766577412,0.547738256705113
"1281",16,48,1.24202293132058,3.41991809393525,4.08549611426235,0.55137947542169
"1282",16,49,1.24277472472553,3.42427393983643,4.08939867072492,0.554656372248437
"1283",16,50,1.24339210858517,3.42809250768904,4.09286417728467,0.557548912249568
"1284",16,51,1.24388527075989,3.43133385239188,4.09586124180982,0.560040017223384
"1285",16,52,1.24426360112431,3.43396062332654,4.09835908977222,0.562116469187103
"1286",16,53,1.24453575347548,3.43594090750778,4.1003293394789,0.563771376561788
"1287",16,54,1.24470970285979,3.43725385059222,4.10174992781914,0.565008059740805
"1288",16,55,1.24479279864264,3.43789706886951,4.10261062391648,0.565844195106407
"1289",16,56,1.24479181361987,3.43789459072558,4.10291944751418,0.566315286455444
"1290",16,57,1.24471298944692,3.43730211725517,4.10270781640667,0.566474931299804
"1291",16,58,1.24456207864211,3.43620409370342,4.10203004145226,0.56638914747059
"1292",16,59,1.24434438340235,3.43470026251956,4.10095462784483,0.566125615797412
"1293",16,60,1.24406479145336,3.43288719253168,4.09955082728241,0.565743013997061
"1294",16,61,1.24372780914223,3.43084441540672,4.09787775721765,0.565285518837332
"1295",16,62,1.24333759196646,3.42862999405054,4.09598030345452,0.564783027227471
"1296",16,63,1.24289797272179,3.4262831937386,4.09389048892622,0.564254350870998
"1297",16,64,1.24241248743929,3.42382968416507,4.09163096435462,0.563710794497703
"1298",16,65,1.24188439927206,3.42128634498249,4.08921835679849,0.5631589681944
"1299",16,66,1.2413167204816,3.41866473791292,4.08666570141043,0.562602677356848
"1300",16,67,1.24071223266451,3.41597332466636,4.08398397489003,0.56204409427042
"1301",16,68,1.24007350535159,3.41321878611919,4.08118297849934,0.561484453564787
"1302",16,69,1.23940291310239,3.41040677023781,4.07827180843459,0.560924455486315
"1303",16,70,1.23870265121084,3.40754229939301,4.07525908341788,0.560364496841903
"1304",16,72.5,1.23683514657778,3.40018113003614,4.06733611082212,0.558966018723103
"1305",16,75,1.23482230533467,3.39258441156442,4.05894738060675,0.557570516615799
"1306",16,77.5,1.23268711324956,3.38480673368609,4.05019565777593,0.556178372596723
"1307",16,80,1.23044862330054,3.37689341142702,4.04116681378838,0.554789673506511
"1308",16,82.5,1.22812268463603,3.36888094806815,4.03193022535181,0.553404434141716
"1309",16,85,1.22572253012869,3.36079799779254,4.02254048193933,0.552022651640827
"1310",16,90,1.22074217614865,3.34450353751309,4.00346000374802,0.54926942737899
"1311",16,95,1.21557697057106,3.32812945988691,3.98415460943908,0.546529934693839
"1312",16,100,1.21027676488753,3.31174283567991,3.96475427738491,0.543804105273559
"1313",17,0,0.3,3,3.5,0.3
"1314",17,0.25,0.301620309372246,2.99965875382666,3.49969979719892,0.300191689146081
"1315",17,0.5,0.305831292397075,2.99999257200273,3.50043984117881,0.300459637048984
"1316",17,1,0.319297261181136,3.00209955170509,3.50402882513648,0.301110678356733
"1317",17,2,0.357949753060704,3.00976726024916,3.51616818479469,0.30261500786588
"1318",17,3,0.404014726512372,3.01962595984484,3.53146249693956,0.304266465688726
"1319",17,4,0.451360578665316,3.03002696651178,3.54743646790232,0.306040577923366
"1320",17,5,0.496385814095,3.04008533787269,3.56268340088092,0.307933382305802
"1321",17,6,0.537825242644011,3.04949827074266,3.57670711321544,0.309941957684302
"1322",17,7,0.575809090375979,3.05829258254626,3.58954966638095,0.312062645026789
"1323",17,8,0.61083501438814,3.06658014535962,3.6013969934095,0.314291231335903
"1324",17,9,0.643326978187099,3.07445501038604,3.61240830615136,0.316623287440653
"1325",17,10,0.673584143580493,3.08198177065356,3.62269534656214,0.319054426364107
"1326",17,11,0.701823951936712,3.08920582168628,3.63233851659352,0.321580465791374
"1327",17,12,0.728217043165548,3.09616168014064,3.64140021973876,0.324197515215053
